8140, 14.0, 213.6416
8160, 13.4, 353.4221
8180, 13.55, 303.7047
8200, 17.25, 648.8476
8220, 15.25, 93.8880
8240, 11.85, 235.1317
8260, 14.95, 221.4112
8280, 12.15, 563.5988
8300, 14.95, 371.8623
8320, 12.8, 508.7055
8340, 11.5, 227.3577
8360, 16.35, 373.5634
8380, 12.65, 589.6560
8400, 15.5, 582.7467
8420, 16.75, 233.2552
8440, 13.05, 90.4151
8460, 14.75, 232.1973
8480, 13.35, 164.5571
8500, 13.5, 231.7644
8520, 17.75, 377.6711
8540, 13.75, 228.5719
8560, 12.7, 519.8224
8580, 11.2, 283.0778
8600, 12.4, 154.3514
8620, 13.45, 288.3777
8640, 13.65, 97.4993
8660, 14.8, 280.3755
8680, 11.5, 361.1362
8700, 11.85, 304.6447
8720, 13.35, 162.6397
8740, 13.55, 450.9859
8760, 13.95, 295.7725
8780, 16.5, 498.1208
8800, 14.7, 805.1898
8820, 11.3, 300.2881
8840, 11.65, 387.5540
20, 3.35, 2105.5254
40, 3.75, 1550.7643
60, 3.1, 1768.3839
80, 3.15, 1685.9027
100, 3.2, 1700.0864
120, 3.55, 1566.4695
140, 3.2, 1388.8567
160, 3.95, 1925.7716
180, 3.5, 1629.1359
200, 3.75, 1417.9430
220, 4.0, 1078.0017
240, 3.5, 1509.7704
260, 3.65, 1146.3491
280, 4.25, 1455.3992
300, 3.75, 1123.3496
320, 3.7, 1200.7406
340, 4.1, 1267.6816
360, 4.55, 1231.4740
380, 3.6, 999.5656
400, 4.15, 1361.8965
420, 3.25, 1162.3813
440, 3.8, 1534.9602
460, 3.6, 1417.0920
480, 3.75, 1208.1490
500, 4.6, 1016.5545
520, 4.05, 1172.4237
540, 4.1, 1179.7590
560, 4.1, 1000.6194
580, 4.5, 1052.0956
600, 5.05, 695.1253
620, 4.55, 961.6180
640, 4.3, 943.4014
660, 4.35, 866.1870
680, 4.7, 971.0424
700, 5.85, 1535.2834
720, 4.4, 786.5566
740, 4.95, 976.9277
760, 3.4, 731.9191
780, 4.05, 837.9073
800, 5.05, 869.7700
820, 6.25, 655.4312
840, 5.1, 782.6057
860, 4.15, 671.3726
880, 5.0, 680.1282
900, 5.4, 653.5248
920, 5.1, 707.1722
940, 4.65, 624.0267
960, 4.55, 768.8444
980, 6.75, 602.5882
1000, 5.5, 499.1866
1020, 6.05, 716.2411
1040, 5.75, 454.5004
1060, 5.9, 470.9312
1080, 5.3, 524.0263
1100, 5.9, 635.6116
1120, 6.35, 630.2209
1140, 6.2, 395.1924
1160, 5.75, 546.3592
1180, 5.35, 586.6488
1200, 6.75, 645.3455
1220, 6.4, 455.4469
1240, 6.3, 499.8205
1260, 6.35, 517.0015
1280, 6.1, 472.8990
1300, 7.3, 488.9763
1320, 4.9, 451.0317
20, 3.25, 1030.0065
40, 3.6, 763.8732
60, 3.45, 872.7957
80, 3.4, 822.7878
100, 3.6, 669.7360
120, 4.6, 882.4731
140, 3.25, 622.9890
160, 4.0, 610.8701
180, 3.55, 700.7672
200, 2.95, 647.7258
220, 3.3, 490.7338
240, 3.1, 738.3140
260, 3.55, 695.9445
280, 4.5, 566.2578
300, 3.4, 603.8445
320, 4.15, 485.0533
340, 4.25, 561.4702
360, 3.85, 601.2113
380, 4.8, 562.6591
400, 4.15, 461.8931
420, 4.1, 565.8126
440, 3.55, 531.5199
460, 4.9, 432.6967
480, 4.4, 494.9843
500, 3.75, 580.6699
520, 4.5, 432.0786
540, 4.45, 527.9027
560, 4.4, 391.7745
580, 3.95, 510.3768
600, 4.3, 457.1989
620, 4.25, 642.4659
640, 4.3, 613.4736
660, 4.9, 477.1364
680, 4.1, 473.0645
700, 4.95, 510.3737
720, 5.4, 419.8539
740, 4.5, 467.8811
760, 4.35, 414.8104
780, 5.35, 400.3825
800, 4.85, 381.1556
820, 4.65, 550.3027
840, 5.5, 378.7725
860, 5.0, 433.3035
880, 5.5, 374.1276
900, 5.15, 332.2703
920, 6.15, 456.9213
940, 4.8, 518.5133
960, 5.95, 373.0002
980, 4.05, 375.0070
1000, 5.15, 312.5604
1020, 5.95, 257.5632
1040, 6.6, 444.8840
1060, 5.9, 376.9784
1080, 5.1, 364.9741
1100, 5.45, 423.2861
1120, 5.05, 338.3526
1140, 5.6, 317.3242
1160, 7.3, 399.7496
1180, 6.75, 383.5233
1200, 5.45, 345.5965
1220, 7.25, 369.1257
1240, 7.05, 321.9445
1260, 5.85, 325.3560
1280, 5.45, 304.8182
1300, 7.9, 345.6955
1320, 5.45, 306.1613
1340, 8.0, 323.2205
1360, 7.45, 291.1757
1380, 6.4, 303.0305
1400, 8.3, 395.0029
1420, 7.25, 241.3424
1440, 6.8, 199.2113
1460, 7.2, 477.0295
1480, 8.05, 278.3857
1500, 8.6, 330.8665
1520, 10.45, 277.1030
1540, 9.3, 368.5288
1560, 9.0, 480.0924
1580, 9.0, 231.3058
1600, 8.1, 303.5099
1620, 7.75, 322.5018
1640, 8.95, 220.3841
1660, 8.6, 236.5557
1680, 8.8, 273.0802
1700, 7.7, 337.6523
1720, 9.2, 345.6092
1740, 8.0, 298.3630
1760, 9.2, 273.8460
1780, 8.75, 277.2395
1800, 8.8, 310.0380
1820, 10.9, 280.5467
1840, 10.75, 272.8866
1860, 9.15, 279.8845
1880, 10.3, 250.5401
1900, 8.35, 347.9381
1920, 8.2, 287.2056
1940, 9.05, 178.1608
1960, 9.75, 358.1039
1980, 7.45, 304.9524
2000, 8.7, 282.2011
2020, 9.85, 201.6219
2040, 12.8, 254.8572
2060, 11.45, 193.3441
2080, 10.9, 221.6824
2100, 9.85, 246.5485
2120, 9.45, 348.7206
2140, 10.55, 196.3799
2160, 9.75, 303.6038
2180, 11.5, 426.1581
2200, 10.15, 368.1872
2220, 10.8, 282.3011
2240, 12.0, 298.8803
2260, 12.2, 339.9441
2280, 9.55, 215.4591
2300, 10.95, 238.5309
2320, 12.85, 291.4933
2340, 12.9, 307.0029
2360, 11.95, 287.6195
2380, 10.55, 300.4366
2400, 13.6, 234.6835
2420, 12.5, 316.1297
2440, 13.4, 199.4964
2460, 13.2, 179.9725
2480, 10.65, 316.7834
2500, 12.4, 410.1562
2520, 13.15, 254.8216
2540, 10.95, 333.6412
2560, 14.9, 346.9387
2580, 11.0, 202.4030
2600, 10.95, 260.9614
2620, 13.1, 279.4476
2640, 13.9, 396.7470
2660, 11.95, 181.4535
2680, 10.65, 372.6588
2700, 10.35, 278.4950
2720, 16.1, 296.1149
2740, 12.7, 247.5090
2760, 14.9, 290.1678
2780, 12.15, 268.8240
2800, 15.75, 292.3856
2820, 14.7, 242.5131
2840, 13.45, 262.1251
2860, 13.9, 162.7964
2880, 13.3, 219.2277
2900, 11.55, 214.2993
2920, 15.25, 194.1030
2940, 13.95, 141.6984
2960, 15.55, 169.4453
2980, 16.15, 237.0408
3000, 14.6, 286.2325
3020, 14.8, 202.5106
3040, 15.95, 251.1255
3060, 16.35, 224.8795
3080, 16.2, 294.2548
3100, 14.75, 266.2094
3120, 14.0, 199.3548
3140, 12.35, 238.9255
3160, 14.65, 125.6123
3180, 12.95, 249.2692
3200, 13.8, 337.4284
3220, 12.6, 211.8367
3240, 16.8, 312.8569
3260, 14.45, 309.6689
3280, 14.75, 290.2077
3300, 13.75, 297.7844
3320, 10.3, 263.2103
3340, 12.2, 90.3176
3360, 15.1, 209.1002
3380, 11.85, 233.3604
3400, 13.35, 244.6115
3420, 11.8, 391.6672
3440, 14.05, 351.6615
3460, 13.4, 191.2022
3480, 14.8, 149.1425
3500, 11.45, 200.3749
3520, 14.6, 300.0559
3540, 14.0, 185.8801
3560, 13.9, 220.0711
3580, 15.4, 390.1134
3600, 14.45, 214.1186
3620, 14.7, 190.4015
3640, 15.1, 289.0422
3660, 14.95, 214.1980
3680, 15.55, 168.1819
3700, 17.3, 166.6005
3720, 13.5, 391.2100
3740, 14.4, 238.6846
3760, 15.85, 152.0098
3780, 14.8, 315.3178
3800, 13.95, 164.1337
3820, 13.8, 178.1335
3840, 15.2, 161.4735
3860, 11.8, 169.0163
3880, 14.4, 163.8729
3900, 14.05, 245.9503
3920, 15.05, 177.6251
3940, 12.3, 180.2587
3960, 15.55, 188.1903
3980, 16.6, 256.5867
4000, 16.5, 206.0757
4020, 12.65, 287.0307
4040, 13.95, 375.8150
4060, 13.5, 171.5598
4080, 14.65, 266.8786
4100, 11.15, 320.9607
4120, 12.6, 70.2454
4140, 12.45, 247.2457
4160, 13.45, 199.7562
4180, 12.15, 303.6428
4200, 13.8, 224.4856
4220, 14.25, 277.4740
4240, 16.95, 143.0976
4260, 15.8, 196.8300
4280, 15.5, 90.6953
4300, 16.6, 315.9250
4320, 12.8, 386.0075
4340, 15.75, 346.9970
4360, 13.55, 263.9890
4380, 17.1, 337.4066
4400, 17.4, 82.4269
4420, 12.3, 74.9731
4440, 16.1, 73.8867
4460, 17.65, 134.2748
4480, 11.65, 101.0770
4500, 14.95, 306.5934
4520, 16.3, 303.9076
4540, 15.95, 265.6497
4560, 14.3, 400.7195
4580, 13.7, 259.0403
4600, 15.7, 325.4630
4620, 13.7, 182.2964
4640, 14.05, 294.4746
4660, 15.75, 279.4750
4680, 14.35, 300.9890
4700, 15.25, 103.5308
4720, 14.2, 295.3624
4740, 11.3, 173.0912
4760, 14.4, 343.7058
4780, 17.75, 192.0279
4800, 17.6, 278.8645
4820, 15.95, 41.2340
4840, 17.4, 273.9432
4860, 14.6, 121.0685
4880, 15.95, 318.9224
4900, 15.0, 197.9940
4920, 15.6, 179.5018
4940, 13.5, 251.8853
4960, 15.1, 337.5903
4980, 13.1, 322.8241
5000, 12.15, 274.6390
5020, 16.4, 185.0424
5040, 10.45, 246.4411
5060, 17.3, 145.3558
5080, 12.45, 348.3807
5100, 16.4, 178.0211
5120, 15.5, 175.1855
5140, 13.8, 159.1177
5160, 10.05, 183.7398
5180, 13.2, 196.8104
5200, 18.45, 68.2792
5220, 16.65, 137.0480
5240, 10.95, 195.5277
5260, 15.55, 183.8971
5280, 17.65, 362.4383
5300, 14.55, 158.4033
5320, 13.35, 386.6061
5340, 14.9, 178.8768
5360, 12.85, 302.8080
5380, 14.4, 209.3077
5400, 14.2, 175.8605
5420, 12.95, 248.8503
5440, 11.85, 173.2296
5460, 15.2, 173.8497
5480, 18.45, 207.1795
5500, 15.35, 271.7825
5520, 14.5, 288.3964
5540, 15.8, 353.9164
5560, 13.4, 260.6216
5580, 14.5, 310.1550
5600, 11.7, 207.0059
5620, 13.85, 385.6494
5640, 12.3, 395.1326
5660, 13.5, 300.1214
5680, 16.2, 123.6906
5700, 14.05, 187.9836
5720, 15.45, 186.9196
5740, 12.65, 213.9335
5760, 11.5, 256.5944
5780, 11.9, 96.2128
5800, 16.35, 377.8423
5820, 14.55, 219.1127
5840, 16.55, 162.7117
5860, 15.9, 182.0522
